# Python MESMA for LE07_LE07_20000918_20000925 run on 20200126 
#  MESMA frac range = 0.2-1 
#  Northings (y); Latitude; Eastings (x) Longitude; Kelp Fraction
4305600 38.8971696 439080 -123.7025117 0.41309
4305600 38.8971716 439110 -123.7021658 0.36892
4305570 38.8968721 438690 -123.7070061 0.47089
4305570 38.8968742 438720 -123.7066602 0.31252
4305540 38.8965976 438630 -123.7076952 0.80133
4305540 38.8965997 438660 -123.7073493 0.96875
4305540 38.8966018 438690 -123.7070034 0.75846
4305540 38.8966039 438720 -123.7066575 0.44816
4305540 38.8966060 438750 -123.7063116 0.41383
4305540 38.8966331 439140 -123.7018145 0.36229
4305540 38.8966372 439200 -123.7011227 0.46729
4305510 38.8963273 438630 -123.7076926 0.80303
4305510 38.8963293 438660 -123.7073466 0.98650
4305510 38.8963314 438690 -123.7070007 0.86089
4305510 38.8963335 438720 -123.7066548 0.51343
4305510 38.8963356 438750 -123.7063089 0.41109
4305480 38.8960569 438630 -123.7076899 0.90779
4305480 38.8960590 438660 -123.7073440 0.91795
4305480 38.8960611 438690 -123.7069980 0.75402
4305480 38.8960632 438720 -123.7066521 0.51255
4305480 38.8960883 439080 -123.7025011 0.41442
4305450 38.8957866 438630 -123.7076872 0.81319
4305450 38.8957887 438660 -123.7073413 0.64415
4305450 38.8957908 438690 -123.7069954 0.53867
4305450 38.8957929 438720 -123.7066494 0.57980
4305450 38.8957950 438750 -123.7063035 0.37160
4305450 38.8958159 439050 -123.7028443 0.40592
4305450 38.8958179 439080 -123.7024984 0.48864
4305420 38.8955205 438690 -123.7069927 0.32493
4305420 38.8955226 438720 -123.7066468 0.42034
4305330 38.8947387 439110 -123.7021418 0.35808
4305300 38.8944621 439020 -123.7031769 0.32493
4305300 38.8944663 439080 -123.7024851 0.37568
4305300 38.8944684 439110 -123.7021392 0.49943
4305300 38.8944705 439140 -123.7017933 0.31024
4305270 38.8941897 438990 -123.7035202 0.42034
4305270 38.8941918 439020 -123.7031742 0.41327
4305270 38.8941960 439080 -123.7024824 0.48635
4305270 38.8941981 439110 -123.7021365 0.58677
4305270 38.8942001 439140 -123.7017906 0.42033
4305270 38.8942022 439170 -123.7014447 0.36269
4305270 38.8942043 439200 -123.7010988 0.36601
4305240 38.8939132 438900 -123.7045552 0.36007
4305240 38.8939152 438930 -123.7042093 0.48864
4305240 38.8939173 438960 -123.7038634 0.75223
4305240 38.8939194 438990 -123.7035175 0.70446
4305240 38.8939215 439020 -123.7031716 0.63123
4305240 38.8939236 439050 -123.7028257 0.35782
4305240 38.8939257 439080 -123.7024798 0.36899
4305240 38.8939277 439110 -123.7021338 0.46851
4305240 38.8939298 439140 -123.7017879 0.36994
4305210 38.8936428 438900 -123.7045526 0.64084
4305210 38.8936449 438930 -123.7042066 0.65019
4305210 38.8936470 438960 -123.7038607 0.92336
4305210 38.8936491 438990 -123.7035148 0.91965
4305210 38.8936512 439020 -123.7031689 0.76224
4305210 38.8936533 439050 -123.7028230 0.42067
4305210 38.8936595 439140 -123.7017853 0.36504
4305180 38.8933704 438870 -123.7048958 0.39961
4305180 38.8933725 438900 -123.7045499 0.64876
4305180 38.8933746 438930 -123.7042040 0.69816
4305180 38.8933767 438960 -123.7038581 0.87104
4305180 38.8933788 438990 -123.7035122 0.97420
4305180 38.8933808 439020 -123.7031662 0.71520
4305180 38.8933829 439050 -123.7028203 0.41950
4305180 38.8933871 439110 -123.7021285 0.39552
4305180 38.8933892 439140 -123.7017826 0.36416
4305150 38.8931001 438870 -123.7048931 0.40625
4305150 38.8931022 438900 -123.7045472 0.58756
4305150 38.8931043 438930 -123.7042013 0.64455
4305150 38.8931064 438960 -123.7038554 0.80582
4305150 38.8931084 438990 -123.7035095 0.91368
4305150 38.8931105 439020 -123.7031636 0.71025
4305150 38.8931126 439050 -123.7028177 0.47140
4305150 38.8931147 439080 -123.7024718 0.36806
4305120 38.8928319 438900 -123.7045445 0.46747
4305120 38.8928339 438930 -123.7041986 0.47687
4305120 38.8928360 438960 -123.7038527 0.69219
4305120 38.8928381 438990 -123.7035068 0.76824
4305120 38.8928402 439020 -123.7031609 0.60245
4305120 38.8928423 439050 -123.7028150 0.53315
4305120 38.8928444 439080 -123.7024691 0.35753
4305120 38.8928651 439380 -123.6990100 0.36806
4305120 38.8928672 439410 -123.6986641 0.36054
4305090 38.8925636 438930 -123.7041960 0.41127
4305090 38.8925657 438960 -123.7038501 0.69038
4305090 38.8925678 438990 -123.7035042 0.69361
4305090 38.8925699 439020 -123.7031582 0.55227
4305090 38.8925720 439050 -123.7028123 0.65548
4305090 38.8925740 439080 -123.7024664 0.41879
4305060 38.8922933 438930 -123.7041933 0.40248
4305060 38.8922954 438960 -123.7038474 0.74105
4305060 38.8922975 438990 -123.7035015 0.58699
4305060 38.8922995 439020 -123.7031556 0.44926
4305060 38.8923016 439050 -123.7028097 0.39974
4305060 38.8923037 439080 -123.7024638 0.36418
4305060 38.8923265 439410 -123.6986588 0.31647
4305030 38.8920292 439020 -123.7031529 0.46199
4305030 38.8920562 439410 -123.6986562 0.32228
4305000 38.8917589 439020 -123.7031503 0.32069
4304940 38.8912659 439710 -123.6951893 0.41506
4304850 38.8904590 439770 -123.6944896 0.55976
4304850 38.8904611 439800 -123.6941437 0.52354
4304790 38.8899307 439950 -123.6924089 0.49626
4304760 38.8896624 439980 -123.6920604 0.74138
4304730 38.8893921 439980 -123.6920578 0.49680
4304700 38.8891094 439800 -123.6941305 0.41305
4304700 38.8891115 439830 -123.6937846 0.50072
4304520 38.8875203 440280 -123.6885806 0.40921
4304490 38.8872540 440340 -123.6878863 0.45874
4304460 38.8869837 440340 -123.6878837 0.51275
4304460 38.8869857 440370 -123.6875378 0.40817
4304430 38.8867134 440340 -123.6878810 0.46441
4304430 38.8867154 440370 -123.6875352 0.46197
4304430 38.8867174 440400 -123.6871893 0.36320
4304400 38.8864430 440340 -123.6878784 0.41455
4304400 38.8864451 440370 -123.6875326 0.41117
4304400 38.8864471 440400 -123.6871867 0.42124
4304340 38.8859125 440490 -123.6861439 0.45729
4304310 38.8856320 440340 -123.6878706 0.46788
4304310 38.8856341 440370 -123.6875247 0.41051
4304310 38.8856422 440490 -123.6861413 0.51306
4304310 38.8856443 440520 -123.6857954 0.57539
4304310 38.8856463 440550 -123.6854495 0.45420
4304280 38.8853638 440370 -123.6875221 0.64202
4304280 38.8853658 440400 -123.6871763 0.67476
4304280 38.8853678 440430 -123.6868304 0.40966
4304280 38.8853719 440490 -123.6861387 0.56348
4304280 38.8853739 440520 -123.6857928 0.63054
4304280 38.8853760 440550 -123.6854469 0.56072
4304250 38.8850934 440370 -123.6875195 0.39834
4304250 38.8850955 440400 -123.6871737 0.62713
4304250 38.8850975 440430 -123.6868278 0.51815
4304250 38.8851036 440520 -123.6857902 0.69146
4304250 38.8851056 440550 -123.6854443 0.55862
4304220 38.8848211 440340 -123.6878628 0.39821
4304220 38.8848272 440430 -123.6868252 0.45895
4304190 38.8845365 440130 -123.6902813 0.31934
4304190 38.8845385 440160 -123.6899354 0.40792
4304190 38.8845507 440340 -123.6878602 0.56517
4304190 38.8845528 440370 -123.6875143 0.67786
4304160 38.8842682 440160 -123.6899328 0.31616
4304160 38.8842825 440370 -123.6875117 0.40853
4304070 38.8834613 440220 -123.6892332 0.46490
4304040 38.8831684 439890 -123.6930351 0.46744
4304040 38.8831705 439920 -123.6926892 0.39849
4304040 38.8832113 440520 -123.6857720 0.49221
4304010 38.8828981 439890 -123.6930324 0.46744
4304010 38.8829002 439920 -123.6926866 0.51122
4304010 38.8829410 440520 -123.6857694 0.44702
4303980 38.8826298 439920 -123.6926839 0.46413
4303980 38.8826686 440490 -123.6861127 0.44851
4303980 38.8826707 440520 -123.6857668 0.73776
4303980 38.8826727 440550 -123.6854209 0.50550
4303950 38.8823800 440220 -123.6892228 0.35921
4303950 38.8823963 440460 -123.6864559 0.53751
4303950 38.8823983 440490 -123.6861101 0.45089
4303950 38.8824003 440520 -123.6857642 0.68114
4303950 38.8824024 440550 -123.6854183 0.55415
4303920 38.8821076 440190 -123.6895660 0.36038
4303920 38.8821096 440220 -123.6892202 0.58817
4303920 38.8821117 440250 -123.6888743 0.52936
4303920 38.8821198 440370 -123.6874909 0.41268
4303920 38.8821219 440400 -123.6871450 0.53718
4303920 38.8821239 440430 -123.6867992 0.44778
4303920 38.8821259 440460 -123.6864533 0.44690
4303920 38.8821280 440490 -123.6861075 0.56945
4303920 38.8821300 440520 -123.6857616 0.63241
4303920 38.8821320 440550 -123.6854157 0.46052
4303890 38.8818393 440220 -123.6892175 0.45658
4303890 38.8818414 440250 -123.6888717 0.75131
4303890 38.8818434 440280 -123.6885258 0.59248
4303890 38.8818454 440310 -123.6881800 0.46067
4303890 38.8818475 440340 -123.6878341 0.40692
4303890 38.8818495 440370 -123.6874883 0.63225
4303890 38.8818515 440400 -123.6871424 0.75643
4303890 38.8818536 440430 -123.6867966 0.45476
4303890 38.8818576 440490 -123.6861049 0.45100
4303890 38.8818597 440520 -123.6857590 0.46977
4303860 38.8815731 440280 -123.6885232 0.53679
4303860 38.8815751 440310 -123.6881774 0.76334
4303860 38.8815771 440340 -123.6878315 0.53850
4303860 38.8815792 440370 -123.6874857 0.63225
4303860 38.8815812 440400 -123.6871398 0.64850
4303830 38.8813048 440310 -123.6881748 0.50172
4303830 38.8813068 440340 -123.6878289 0.42773
4303800 38.8810365 440340 -123.6878263 0.31693
4303770 38.8807375 439920 -123.6926656 0.42510
4303680 38.8799491 440250 -123.6888534 0.40711
4303410 38.8775284 440430 -123.6867549 0.46223
4303410 38.8775769 441150 -123.6784549 0.41104
4303380 38.8772580 440430 -123.6867523 0.53268
4303380 38.8772641 440520 -123.6857148 0.40789
4303350 38.8769877 440430 -123.6867497 0.39563
4303350 38.8769897 440460 -123.6864039 0.45848
4303350 38.8769918 440490 -123.6860581 0.43956
4303350 38.8769938 440520 -123.6857122 0.58565
4303350 38.8769958 440550 -123.6853664 0.43646
4303320 38.8767092 440310 -123.6881304 0.45862
4303320 38.8767113 440340 -123.6877846 0.41453
4303320 38.8767194 440460 -123.6864013 0.54128
4303320 38.8767214 440490 -123.6860555 0.58513
4303320 38.8767235 440520 -123.6857096 0.45500
4303320 38.8767255 440550 -123.6853638 0.35584
4303320 38.8767275 440580 -123.6850180 0.36189
4303260 38.8761909 440640 -123.6843211 0.57849
4303260 38.8761930 440670 -123.6839753 0.63283
4303230 38.8759003 440340 -123.6877768 0.45533
4303230 38.8759226 440670 -123.6839727 0.39978
4303230 38.8759247 440700 -123.6836269 0.46956
4303200 38.8756300 440340 -123.6877742 0.40882
4303200 38.8756563 440730 -123.6832785 0.35014
4302690 38.8710749 440940 -123.6808139 0.35608
4302660 38.8708046 440940 -123.6808113 0.42148
4301250 38.8582319 442950 -123.6575255 0.39383
4301250 38.8582377 443040 -123.6564883 0.53908
4301010 38.8560222 442230 -123.6658031 0.49384
4301010 38.8560242 442260 -123.6654574 0.38788
4300980 38.8557519 442230 -123.6658006 0.34927
4300980 38.8557539 442260 -123.6654549 0.39336
4300980 38.8557559 442290 -123.6651092 0.35532
4300980 38.8557637 442410 -123.6637262 0.31265
4300980 38.8557677 442470 -123.6630348 0.45711
4300980 38.8557696 442500 -123.6626890 0.68821
4300950 38.8554855 442290 -123.6651066 0.44725
4300950 38.8554875 442320 -123.6647609 0.48057
4300950 38.8554895 442350 -123.6644152 0.34927
4300950 38.8554914 442380 -123.6640695 0.34868
4300950 38.8554934 442410 -123.6637237 0.35276
4300950 38.8554993 442500 -123.6626865 0.44636
4300920 38.8552191 442350 -123.6644127 0.43151
4300920 38.8552211 442380 -123.6640669 0.48057
4300920 38.8552231 442410 -123.6637212 0.48430
4300920 38.8552250 442440 -123.6633755 0.36356
4300890 38.8549508 442380 -123.6640644 0.45804
4300890 38.8549527 442410 -123.6637187 0.53354
4300890 38.8549547 442440 -123.6633730 0.47903
4300890 38.8550073 443250 -123.6540384 0.44949
4300890 38.8550093 443280 -123.6536927 0.40740
4300860 38.8546824 442410 -123.6637162 0.34744
4300860 38.8546844 442440 -123.6633705 0.38005
4300860 38.8546922 442560 -123.6619876 0.35704
4300860 38.8546942 442590 -123.6616418 0.45865
4300860 38.8546981 442650 -123.6609504 0.46019
4300860 38.8547254 443070 -123.6561103 0.35483
4300860 38.8547370 443250 -123.6540359 0.45613
4300860 38.8547390 443280 -123.6536902 0.45554
4300830 38.8544239 442590 -123.6616393 0.41354
4300830 38.8544258 442620 -123.6612936 0.44308
4300830 38.8544278 442650 -123.6609479 0.68740
4300830 38.8544297 442680 -123.6606022 0.39503
4300830 38.8544492 442980 -123.6571449 0.45019
4300830 38.8544512 443010 -123.6567992 0.44959
4300830 38.8544531 443040 -123.6564535 0.35893
4300830 38.8544551 443070 -123.6561078 0.36348
4300830 38.8544570 443100 -123.6557620 0.40266
4300830 38.8544589 443130 -123.6554163 0.41286
4300830 38.8544686 443280 -123.6536877 0.45011
4300800 38.8541476 442500 -123.6626740 0.40623
4300800 38.8541574 442650 -123.6609454 0.44717
4300800 38.8541594 442680 -123.6605997 0.40749
4300800 38.8541613 442710 -123.6602539 0.36041
4300800 38.8541789 442980 -123.6571425 0.64727
4300800 38.8541808 443010 -123.6567967 0.69471
4300800 38.8541828 443040 -123.6564510 0.53120
4300800 38.8541847 443070 -123.6561053 0.35985
4300800 38.8541867 443100 -123.6557596 0.53362
4300800 38.8541886 443130 -123.6554138 0.46646
4300770 38.8538891 442680 -123.6605972 0.35754
4300770 38.8538910 442710 -123.6602514 0.45703
4300770 38.8538930 442740 -123.6599057 0.44341
4300770 38.8539105 443010 -123.6567942 0.35195
4300770 38.8539125 443040 -123.6564485 0.58450
4300770 38.8539144 443070 -123.6561028 0.57467
4300770 38.8539163 443100 -123.6557571 0.35622
4300740 38.8535893 442230 -123.6657804 0.31467
4300740 38.8535913 442260 -123.6654347 0.34573
4300740 38.8535932 442290 -123.6650890 0.22871
4300740 38.8536187 442680 -123.6605947 0.40051
4300740 38.8536207 442710 -123.6602489 0.44141
4300740 38.8536226 442740 -123.6599032 0.31123
4300740 38.8536421 443040 -123.6564460 0.31976
4300740 38.8536441 443070 -123.6561003 0.40239
4300740 38.8536460 443100 -123.6557546 0.42816
4300710 38.8533190 442230 -123.6657779 0.44655
4300710 38.8533209 442260 -123.6654322 0.41037
4300710 38.8533229 442290 -123.6650865 0.31193
4300710 38.8533268 442350 -123.6643951 0.31438
4300710 38.8533406 442560 -123.6619750 0.34196
4300710 38.8533425 442590 -123.6616293 0.34196
4300710 38.8533484 442680 -123.6605922 0.35752
4300710 38.8533504 442710 -123.6602464 0.39601
4300710 38.8533523 442740 -123.6599007 0.36571
4300680 38.8530427 442140 -123.6668126 0.40018
4300680 38.8530486 442230 -123.6657754 0.26448
4300680 38.8530526 442290 -123.6650840 0.30995
4300680 38.8530545 442320 -123.6647383 0.42219
4300680 38.8530565 442350 -123.6643925 0.44256
4300680 38.8530722 442590 -123.6616268 0.59936
4300680 38.8530800 442710 -123.6602439 0.34719
4300680 38.8530820 442740 -123.6598982 0.42012
4300680 38.8530917 442890 -123.6581697 0.48969
4300680 38.8530937 442920 -123.6578239 0.52424
4300650 38.8527724 442140 -123.6668100 0.53201
4300650 38.8527744 442170 -123.6664643 0.48199
4300650 38.8527763 442200 -123.6661186 0.53344
4300650 38.8527783 442230 -123.6657729 0.48119
4300650 38.8527803 442260 -123.6654272 0.41340
4300650 38.8527822 442290 -123.6650815 0.55434
4300650 38.8527842 442320 -123.6647357 0.59805
4300650 38.8527862 442350 -123.6643900 0.54747
4300650 38.8527881 442380 -123.6640443 0.36485
4300650 38.8527901 442410 -123.6636986 0.35591
4300650 38.8527921 442440 -123.6633529 0.34284
4300650 38.8527960 442500 -123.6626615 0.31787
4300650 38.8528019 442590 -123.6616243 0.36598
4300650 38.8528097 442710 -123.6602415 0.40914
4300650 38.8528234 442920 -123.6578214 0.59709
4300650 38.8528253 442950 -123.6574757 0.34619
4300620 38.8525001 442110 -123.6671532 0.30735
4300620 38.8525021 442140 -123.6668075 0.54041
4300620 38.8525040 442170 -123.6664618 0.71133
4300620 38.8525060 442200 -123.6661161 0.71087
4300620 38.8525080 442230 -123.6657704 0.66023
4300620 38.8525099 442260 -123.6654247 0.54084
4300620 38.8525119 442290 -123.6650789 0.70750
4300620 38.8525139 442320 -123.6647332 0.70944
4300620 38.8525158 442350 -123.6643875 0.41071
4300620 38.8525178 442380 -123.6640418 0.30231
4300620 38.8525198 442410 -123.6636961 0.31471
4300620 38.8525257 442500 -123.6626589 0.31123
4300620 38.8525276 442530 -123.6623132 0.36485
4300620 38.8525550 442950 -123.6574732 0.40555
4300590 38.8522317 442140 -123.6668050 0.35176
4300590 38.8522337 442170 -123.6664593 0.59006
4300590 38.8522357 442200 -123.6661136 0.53898
4300590 38.8522376 442230 -123.6657678 0.64855
4300590 38.8522396 442260 -123.6654221 0.53761
4300590 38.8522416 442290 -123.6650764 0.40782
4300590 38.8522435 442320 -123.6647307 0.45006
4300590 38.8522455 442350 -123.6643850 0.30518
4300590 38.8522846 442950 -123.6574708 0.29870
4300590 38.8522866 442980 -123.6571250 0.31976
4300560 38.8519634 442170 -123.6664567 0.35981
4300560 38.8519653 442200 -123.6661110 0.36571
4300560 38.8519673 442230 -123.6657653 0.47873
4300560 38.8519693 442260 -123.6654196 0.35821
4300530 38.8516950 442200 -123.6661085 0.26121
4300530 38.8516970 442230 -123.6657628 0.42486
4300470 38.8511583 442260 -123.6654121 0.31716
4300470 38.8511603 442290 -123.6650664 0.30824
4300470 38.8511916 442770 -123.6595350 0.41545
4300440 38.8509213 442770 -123.6595325 0.35705
4300440 38.8509252 442830 -123.6588411 0.31157
4300440 38.8509271 442860 -123.6584954 0.31687
4300410 38.8506549 442830 -123.6588386 0.37359
4300410 38.8506568 442860 -123.6584929 0.36608
4300380 38.8503532 442350 -123.6643674 0.36877
4300380 38.8503552 442380 -123.6640217 0.49103
4300380 38.8503571 442410 -123.6636760 0.40970
4300380 38.8503591 442440 -123.6633303 0.34590
4300380 38.8503845 442830 -123.6588361 0.40118
4300380 38.8503865 442860 -123.6584904 0.40694
4300380 38.8503884 442890 -123.6581447 0.36608
4300350 38.8500848 442380 -123.6640192 0.40970
4300350 38.8500868 442410 -123.6636735 0.64780
4300350 38.8500888 442440 -123.6633278 0.69999
4300350 38.8500907 442470 -123.6629821 0.46494
4300350 38.8500927 442500 -123.6626364 0.43165
4300350 38.8500947 442530 -123.6622907 0.40180
4300350 38.8500966 442560 -123.6619450 0.36503
4300350 38.8500986 442590 -123.6615993 0.31023
4300350 38.8501142 442830 -123.6588337 0.52759
4300350 38.8501162 442860 -123.6584879 0.35911
4300350 38.8501181 442890 -123.6581422 0.35622
4300350 38.8501201 442920 -123.6577965 0.34348
4300320 38.8498145 442380 -123.6640167 0.31023
4300320 38.8498165 442410 -123.6636710 0.65459
4300320 38.8498184 442440 -123.6633253 0.81214
4300320 38.8498204 442470 -123.6629796 0.65106
4300320 38.8498224 442500 -123.6626339 0.57467
4300320 38.8498243 442530 -123.6622882 0.58380
4300320 38.8498263 442560 -123.6619425 0.53736
4300320 38.8498282 442590 -123.6615968 0.46372
4300320 38.8498302 442620 -123.6612511 0.31719
4300320 38.8498341 442680 -123.6605597 0.37273
4300320 38.8498419 442800 -123.6591769 0.30720
4300320 38.8498439 442830 -123.6588312 0.34739
4300290 38.8495462 442410 -123.6636685 0.35045
4300290 38.8495481 442440 -123.6633228 0.63762
4300290 38.8495501 442470 -123.6629771 0.59213
4300290 38.8495520 442500 -123.6626314 0.55226
4300290 38.8495540 442530 -123.6622857 0.59435
4300290 38.8495560 442560 -123.6619400 0.58738
4300290 38.8495579 442590 -123.6615943 0.65213
4300290 38.8495599 442620 -123.6612486 0.53377
4300290 38.8495618 442650 -123.6609029 0.35743
4300290 38.8495638 442680 -123.6605572 0.36608
4300290 38.8495657 442710 -123.6602115 0.43411
4300290 38.8495677 442740 -123.6598658 0.40694
4300290 38.8495696 442770 -123.6595201 0.32022
4300290 38.8495716 442800 -123.6591744 0.38035
4300290 38.8495736 442830 -123.6588287 0.34924
4300290 38.8495755 442860 -123.6584830 0.42545
4300260 38.8492797 442470 -123.6629745 0.40983
4300260 38.8492817 442500 -123.6626288 0.47814
4300260 38.8492837 442530 -123.6622832 0.54210
4300260 38.8492856 442560 -123.6619375 0.58516
4300260 38.8492876 442590 -123.6615918 0.70919
4300260 38.8492895 442620 -123.6612461 0.70255
4300260 38.8492915 442650 -123.6609004 0.54015
4300260 38.8492935 442680 -123.6605547 0.32324
4300260 38.8492954 442710 -123.6602090 0.36439
4300260 38.8492974 442740 -123.6598633 0.40602
4300260 38.8492993 442770 -123.6595176 0.40891
4300260 38.8493013 442800 -123.6591719 0.45070
4300260 38.8493032 442830 -123.6588262 0.39621
4300260 38.8493052 442860 -123.6584805 0.41438
4300230 38.8490114 442500 -123.6626263 0.31417
4300230 38.8490133 442530 -123.6622806 0.37061
4300230 38.8490153 442560 -123.6619349 0.46511
4300230 38.8490173 442590 -123.6615893 0.66012
4300230 38.8490192 442620 -123.6612436 0.82317
4300230 38.8490212 442650 -123.6608979 0.60572
4300230 38.8490270 442740 -123.6598608 0.35669
4300230 38.8490309 442800 -123.6591694 0.34230
4300230 38.8490329 442830 -123.6588237 0.41593
4300230 38.8490348 442860 -123.6584780 0.37066
4300200 38.8487450 442560 -123.6619324 0.30627
4300200 38.8487469 442590 -123.6615867 0.54080
4300200 38.8487489 442620 -123.6612411 0.64099
4300200 38.8487508 442650 -123.6608954 0.63436
4300200 38.8487528 442680 -123.6605497 0.31672
4300200 38.8487548 442710 -123.6602040 0.31335
4300200 38.8487567 442740 -123.6598583 0.35382
4300170 38.8484766 442590 -123.6615842 0.30606
4300170 38.8484805 442650 -123.6608929 0.53743
4300170 38.8484825 442680 -123.6605472 0.47718
4300170 38.8484844 442710 -123.6602015 0.36201
4300170 38.8484864 442740 -123.6598558 0.26803
4300140 38.8482102 442650 -123.6608904 0.44952
4300140 38.8482121 442680 -123.6605447 0.59916
4300140 38.8482141 442710 -123.6601990 0.41304
4300140 38.8482180 442770 -123.6595076 0.31100
4300110 38.8479418 442680 -123.6605422 0.36113
4300110 38.8479438 442710 -123.6601965 0.40988
4300110 38.8479457 442740 -123.6598508 0.36461
4300110 38.8479477 442770 -123.6595051 0.36172
4300110 38.8479496 442800 -123.6591594 0.41805
4300110 38.8479516 442830 -123.6588137 0.36098
4300080 38.8476734 442710 -123.6601940 0.31704
4300080 38.8476773 442770 -123.6595026 0.41438
4300080 38.8476793 442800 -123.6591569 0.53879
4300080 38.8476812 442830 -123.6588112 0.70717
4300080 38.8476832 442860 -123.6584655 0.45561
4300050 38.8474090 442800 -123.6591544 0.36402
4300050 38.8474109 442830 -123.6588087 0.58699
4300050 38.8474129 442860 -123.6584630 0.53776
4300020 38.8471406 442830 -123.6588062 0.30478
4300020 38.8471425 442860 -123.6584605 0.37644
4299990 38.8468761 442920 -123.6577667 0.30737
4299960 38.8465999 442830 -123.6588012 0.34552
4299960 38.8466019 442860 -123.6584556 0.31422
4299960 38.8466038 442890 -123.6581099 0.36332
4299960 38.8466058 442920 -123.6577642 0.52736
4299960 38.8466077 442950 -123.6574185 0.34113
4299930 38.8463296 442830 -123.6587987 0.39714
4299930 38.8463315 442860 -123.6584531 0.31040
4299930 38.8463335 442890 -123.6581074 0.81186
4299930 38.8463354 442920 -123.6577617 0.75840
4299930 38.8463374 442950 -123.6574160 0.35415
4299900 38.8460632 442890 -123.6581049 0.69645
4299900 38.8460651 442920 -123.6577592 0.80432
4299150 38.8394123 444570 -123.6386862 0.35864
4299150 38.8394142 444600 -123.6383405 0.35800
4299120 38.8391382 444510 -123.6393751 0.47294
4299120 38.8391439 444600 -123.6383381 0.36666
4299090 38.8388679 444510 -123.6393726 0.45368
4299060 38.8385480 443730 -123.6483571 0.49704
4299060 38.8385500 443760 -123.6480114 0.29916
4299060 38.8385957 444480 -123.6397159 0.52852
4299060 38.8385976 444510 -123.6393702 0.53577
4299030 38.8382777 443730 -123.6483546 0.70804
4299030 38.8382796 443760 -123.6480090 0.60544
4299030 38.8382815 443790 -123.6476633 0.35800
4299030 38.8383253 444480 -123.6397135 0.45945
4299030 38.8383272 444510 -123.6393678 0.50442
4299000 38.8380055 443700 -123.6486978 0.45658
4299000 38.8380074 443730 -123.6483522 0.64428
4299000 38.8380093 443760 -123.6480065 0.53543
4299000 38.8380112 443790 -123.6476609 0.60146
4299000 38.8380569 444510 -123.6393654 0.45341
4299000 38.8380588 444540 -123.6390197 0.54529
4298970 38.8377351 443700 -123.6486953 0.46234
4298970 38.8377370 443730 -123.6483497 0.34907
4298970 38.8377390 443760 -123.6480041 0.40164
4298970 38.8377409 443790 -123.6476584 0.66205
4298970 38.8377428 443820 -123.6473128 0.53333
4298940 38.8374571 443580 -123.6500755 0.46988
4298940 38.8374648 443700 -123.6486929 0.47973
4298940 38.8374667 443730 -123.6483472 0.65265
4298940 38.8374686 443760 -123.6480016 0.70028
4298940 38.8374705 443790 -123.6476560 0.81031
4298940 38.8374725 443820 -123.6473103 0.75727
4298940 38.8374744 443850 -123.6469647 0.34177
4298910 38.8371868 443580 -123.6500730 0.51393
4298910 38.8371945 443700 -123.6486904 0.65278
4298910 38.8371964 443730 -123.6483448 0.40829
4298910 38.8371983 443760 -123.6479992 0.69229
4298910 38.8372002 443790 -123.6476535 0.91847
4298910 38.8372021 443820 -123.6473079 0.83087
4298910 38.8372040 443850 -123.6469622 0.64459
4298910 38.8372060 443880 -123.6466166 0.34331
4298880 38.8369222 443670 -123.6490336 0.45323
4298880 38.8369241 443700 -123.6486880 0.93316
4298880 38.8369260 443730 -123.6483423 0.62503
4298880 38.8369280 443760 -123.6479967 0.62619
4298880 38.8369299 443790 -123.6476511 0.87394
4298880 38.8369318 443820 -123.6473054 0.83057
4298880 38.8369337 443850 -123.6469598 0.58753
4298880 38.8369356 443880 -123.6466141 0.59032
4298850 38.8366538 443700 -123.6486855 0.74854
4298850 38.8366557 443730 -123.6483399 0.96606
4298850 38.8366576 443760 -123.6479943 0.75064
4298850 38.8366596 443790 -123.6476486 0.81311
4298850 38.8366615 443820 -123.6473030 0.81943
4298850 38.8366634 443850 -123.6469573 0.45229
4298850 38.8366672 443910 -123.6462661 0.35499
4298850 38.8367279 444870 -123.6352056 0.44899
4298820 38.8363815 443670 -123.6490287 0.34361
4298820 38.8363835 443700 -123.6486831 0.37951
4298820 38.8363854 443730 -123.6483374 0.63066
4298820 38.8363873 443760 -123.6479918 0.75417
4298820 38.8363892 443790 -123.6476462 0.81859
4298820 38.8363911 443820 -123.6473005 0.59416
4298820 38.8363969 443910 -123.6462636 0.35572
4298820 38.8364575 444870 -123.6352032 0.45215
4298790 38.8361151 443730 -123.6483350 0.35210
4298790 38.8361170 443760 -123.6479893 0.64149
4298790 38.8361189 443790 -123.6476437 0.76081
4298790 38.8361208 443820 -123.6472981 0.45053
4298790 38.8361872 444870 -123.6352008 0.46550
4298790 38.8361891 444900 -123.6348552 0.35393
4298760 38.8358466 443760 -123.6479869 0.47763
4298760 38.8358486 443790 -123.6476413 0.80693
4298760 38.8358505 443820 -123.6472956 0.75064
4298760 38.8358524 443850 -123.6469500 0.35815
4298760 38.8359169 444870 -123.6351984 0.35910
4298760 38.8359188 444900 -123.6348528 0.46899
4298730 38.8355782 443790 -123.6476388 0.64602
4298730 38.8355801 443820 -123.6472932 0.86203
4298730 38.8355821 443850 -123.6469475 0.71638
4298730 38.8355840 443880 -123.6466019 0.39131
4298730 38.8356484 444900 -123.6348504 0.30587
4298700 38.8353117 443850 -123.6469451 0.60282
4298700 38.8353136 443880 -123.6465995 0.76081
