# Python MESMA for LE07_LT05_19990831_19991102 run on 20200126 
#  MESMA frac range = 0.2-1 
#  Northings (y); Latitude; Eastings (x) Longitude; Kelp Fraction
4340100 39.2075842 432960 -123.7764768 0.30998
4340100 39.2075865 432990 -123.7761294 0.34237
4340100 39.2075888 433020 -123.7757819 0.55462
4340100 39.2075911 433050 -123.7754345 0.74039
4340100 39.2075934 433080 -123.7750871 0.73207
4340070 39.2073139 432960 -123.7764738 0.34825
4340070 39.2073162 432990 -123.7761264 0.34636
4340070 39.2073185 433020 -123.7757790 0.52512
4340070 39.2073208 433050 -123.7754315 0.64146
4340070 39.2073231 433080 -123.7750841 0.66324
4340040 39.2070389 432900 -123.7771657 0.29266
4340040 39.2070413 432930 -123.7768183 0.38044
4340040 39.2070436 432960 -123.7764709 0.33722
4340040 39.2070459 432990 -123.7761234 0.35612
4340040 39.2070482 433020 -123.7757760 0.44724
4340040 39.2070505 433050 -123.7754286 0.50979
4340040 39.2070528 433080 -123.7750811 0.45648
4340040 39.2070551 433110 -123.7747337 0.35308
4340010 39.2067686 432900 -123.7771628 0.38044
4340010 39.2067709 432930 -123.7768153 0.39508
4340010 39.2067733 432960 -123.7764679 0.29289
4340010 39.2067756 432990 -123.7761205 0.32541
4340010 39.2067779 433020 -123.7757730 0.32267
4340010 39.2067802 433050 -123.7754256 0.31993
4340010 39.2067825 433080 -123.7750781 0.29971
4340010 39.2067848 433110 -123.7747307 0.31359
4340010 39.2067871 433140 -123.7743833 0.40829
4339980 39.2064983 432900 -123.7771598 0.37883
4339980 39.2065006 432930 -123.7768123 0.35144
4339980 39.2065030 432960 -123.7764649 0.30014
4339980 39.2065053 432990 -123.7761175 0.28796
4339980 39.2065076 433020 -123.7757700 0.29572
4339980 39.2065122 433080 -123.7750752 0.23880
4339980 39.2065145 433110 -123.7747277 0.26322
4339980 39.2065168 433140 -123.7743803 0.32772
4339980 39.2065191 433170 -123.7740329 0.31809
4339950 39.2062280 432900 -123.7771568 0.30015
4339950 39.2062327 432960 -123.7764619 0.34336
4339950 39.2062350 432990 -123.7761145 0.32976
4339950 39.2062373 433020 -123.7757671 0.38074
4339950 39.2062396 433050 -123.7754196 0.26368
4339950 39.2062419 433080 -123.7750722 0.26231
4339950 39.2062442 433110 -123.7747248 0.29233
4339950 39.2062465 433140 -123.7743773 0.29656
4339920 39.2059554 432870 -123.7775013 0.34619
4339920 39.2059577 432900 -123.7771538 0.37490
4339920 39.2059623 432960 -123.7764590 0.42937
4339920 39.2059647 432990 -123.7761115 0.38044
4339920 39.2059670 433020 -123.7757641 0.35040
4339920 39.2059693 433050 -123.7754167 0.32946
4339920 39.2059716 433080 -123.7750692 0.32664
4339920 39.2059739 433110 -123.7747218 0.33466
4339920 39.2059762 433140 -123.7743744 0.32772
4339920 39.2059785 433170 -123.7740269 0.23791
4339890 39.2056828 432840 -123.7778457 0.32225
4339890 39.2056851 432870 -123.7774983 0.37090
4339890 39.2056874 432900 -123.7771508 0.40723
4339890 39.2057013 433080 -123.7750663 0.31944
4339890 39.2057036 433110 -123.7747188 0.29647
4339890 39.2057059 433140 -123.7743714 0.29013
4339800 39.2048742 432870 -123.7774893 0.39630
4339770 39.2046015 432840 -123.7778338 0.34390
4339770 39.2046039 432870 -123.7774863 0.55661
4339770 39.2046062 432900 -123.7771389 0.40866
4339770 39.2046085 432930 -123.7767915 0.31723
4339770 39.2046108 432960 -123.7764441 0.56283
4339770 39.2046131 432990 -123.7760967 0.77519
4339740 39.2043312 432840 -123.7778308 0.35735
4339740 39.2043336 432870 -123.7774834 0.39615
4339740 39.2043359 432900 -123.7771359 0.36342
4339740 39.2043382 432930 -123.7767885 0.29150
4339740 39.2043405 432960 -123.7764411 0.45465
4339740 39.2043428 432990 -123.7760937 0.68273
4339740 39.2043451 433020 -123.7757463 0.65633
4339740 39.2043475 433050 -123.7753988 0.76752
4339740 39.2043498 433080 -123.7750514 0.84537
4339710 39.2040586 432810 -123.7781752 0.31547
4339710 39.2040609 432840 -123.7778278 0.42007
4339710 39.2040633 432870 -123.7774804 0.31482
4339710 39.2040725 432990 -123.7760907 0.38103
4339710 39.2040748 433020 -123.7757433 0.43513
4339710 39.2040771 433050 -123.7753959 0.51615
4339710 39.2040795 433080 -123.7750484 0.68638
4339710 39.2040818 433110 -123.7747010 0.68446
4339710 39.2040841 433140 -123.7743536 0.51245
4339680 39.2037906 432840 -123.7778248 0.37736
4339680 39.2037929 432870 -123.7774774 0.31749
4339680 39.2037953 432900 -123.7771300 0.31644
4339680 39.2037976 432930 -123.7767826 0.29871
4339680 39.2037999 432960 -123.7764351 0.29009
4339680 39.2038022 432990 -123.7760877 0.37356
4339680 39.2038045 433020 -123.7757403 0.46115
4339680 39.2038068 433050 -123.7753929 0.53312
4339680 39.2038092 433080 -123.7750455 0.67595
4339680 39.2038115 433110 -123.7746980 0.60733
4339680 39.2038138 433140 -123.7743506 0.37293
4339680 39.2038161 433170 -123.7740032 0.34949
4339650 39.2035250 432900 -123.7771270 0.32533
4339650 39.2035273 432930 -123.7767796 0.30586
4339650 39.2035296 432960 -123.7764322 0.27472
4339650 39.2035319 432990 -123.7760848 0.45560
4339650 39.2035342 433020 -123.7757373 0.62105
4339650 39.2035365 433050 -123.7753899 0.59678
4339650 39.2035388 433080 -123.7750425 0.46562
4339650 39.2035412 433110 -123.7746951 0.30670
4339650 39.2035435 433140 -123.7743477 0.31359
4339650 39.2035458 433170 -123.7740002 0.46173
4339650 39.2035481 433200 -123.7736528 0.53312
4339650 39.2035504 433230 -123.7733054 0.50578
4339650 39.2035527 433260 -123.7729580 0.54677
4339650 39.2035550 433290 -123.7726106 0.43092
4339650 39.2035573 433320 -123.7722631 0.34389
4339620 39.2032547 432900 -123.7771240 0.29871
4339620 39.2032616 432990 -123.7760818 0.33120
4339620 39.2032639 433020 -123.7757344 0.42400
4339620 39.2032662 433050 -123.7753869 0.28504
4339620 39.2032685 433080 -123.7750395 0.45171
4339620 39.2032708 433110 -123.7746921 0.44313
4339620 39.2032732 433140 -123.7743447 0.39901
4339620 39.2032755 433170 -123.7739973 0.50859
4339620 39.2032778 433200 -123.7736499 0.69023
4339620 39.2032801 433230 -123.7733024 0.76066
4339620 39.2032824 433260 -123.7729550 0.97179
4339620 39.2032847 433290 -123.7726076 0.86245
4339620 39.2032870 433320 -123.7722602 0.47012
4339620 39.2032893 433350 -123.7719128 0.29902
4339620 39.2032916 433380 -123.7715653 0.43948
4339590 39.2029867 432930 -123.7767736 0.27613
4339590 39.2029936 433020 -123.7757314 0.29160
4339590 39.2030005 433110 -123.7746891 0.48683
4339590 39.2030029 433140 -123.7743417 0.58496
4339590 39.2030052 433170 -123.7739943 0.48458
4339590 39.2030075 433200 -123.7736469 0.49192
4339590 39.2030098 433230 -123.7732995 0.54406
4339590 39.2030121 433260 -123.7729521 0.54601
4339590 39.2030144 433290 -123.7726046 0.57359
4339590 39.2030167 433320 -123.7722572 0.57207
4339590 39.2030190 433350 -123.7719098 0.44462
4339590 39.2030213 433380 -123.7715624 0.34947
4339560 39.2027233 433020 -123.7757284 0.32038
4339560 39.2027256 433050 -123.7753810 0.27061
4339560 39.2027302 433110 -123.7746862 0.29643
4339560 39.2027325 433140 -123.7743388 0.48026
4339560 39.2027349 433170 -123.7739913 0.45171
4339560 39.2027372 433200 -123.7736439 0.32772
4339560 39.2027395 433230 -123.7732965 0.32237
4339560 39.2027418 433260 -123.7729491 0.27069
4339560 39.2027441 433290 -123.7726017 0.28744
4339560 39.2027464 433320 -123.7722543 0.56701
4339560 39.2027487 433350 -123.7719068 0.45597
4339560 39.2027510 433380 -123.7715594 0.36437
4339560 39.2027533 433410 -123.7712120 0.62540
4339530 39.2024507 432990 -123.7760729 0.27106
4339530 39.2024530 433020 -123.7757254 0.27485
4339530 39.2024553 433050 -123.7753780 0.23880
4339530 39.2024622 433140 -123.7743358 0.28744
4339530 39.2024645 433170 -123.7739884 0.31359
4339530 39.2024669 433200 -123.7736410 0.27871
4339530 39.2024692 433230 -123.7732935 0.37143
4339530 39.2024715 433260 -123.7729461 0.41006
4339530 39.2024738 433290 -123.7725987 0.37679
4339530 39.2024761 433320 -123.7722513 0.60480
4339530 39.2024784 433350 -123.7719039 0.59040
4339530 39.2024807 433380 -123.7715565 0.37391
4339530 39.2024830 433410 -123.7712091 0.67846
4339500 39.2021804 432990 -123.7760699 0.26342
4339500 39.2021827 433020 -123.7757225 0.28996
4339500 39.2021850 433050 -123.7753751 0.26246
4339500 39.2021942 433170 -123.7739854 0.23935
4339500 39.2021965 433200 -123.7736380 0.26194
4339500 39.2021989 433230 -123.7732906 0.35567
4339500 39.2022012 433260 -123.7729432 0.34649
4339500 39.2022035 433290 -123.7725958 0.54793
4339500 39.2022058 433320 -123.7722483 0.73220
4339500 39.2022081 433350 -123.7719009 0.78917
4339500 39.2022104 433380 -123.7715535 0.65083
4339500 39.2022127 433410 -123.7712061 0.51399
4339470 39.2019124 433020 -123.7757195 0.26246
4339470 39.2019262 433200 -123.7736350 0.24458
4339470 39.2019285 433230 -123.7732876 0.26733
4339470 39.2019309 433260 -123.7729402 0.29044
4339470 39.2019332 433290 -123.7725928 0.48589
4339470 39.2019355 433320 -123.7722454 0.79450
4339470 39.2019378 433350 -123.7718980 0.83898
4339470 39.2019401 433380 -123.7715506 0.73388
4339440 39.2016421 433020 -123.7757165 0.26728
4339440 39.2016444 433050 -123.7753691 0.27871
4339440 39.2016467 433080 -123.7750217 0.32211
4339440 39.2016490 433110 -123.7746743 0.31906
4339440 39.2016559 433200 -123.7736321 0.27244
4339440 39.2016582 433230 -123.7732847 0.26539
4339440 39.2016605 433260 -123.7729372 0.29219
4339440 39.2016629 433290 -123.7725898 0.53982
4339440 39.2016652 433320 -123.7722424 0.83325
4339440 39.2016675 433350 -123.7718950 0.81103
4339440 39.2016698 433380 -123.7715476 0.75608
4339410 39.2013741 433050 -123.7753661 0.30534
4339410 39.2013764 433080 -123.7750187 0.34238
4339380 39.2011061 433080 -123.7750158 0.32837
4339260 39.2000295 433140 -123.7743091 0.31355
4339230 39.1997569 433110 -123.7746535 0.29133
4339230 39.1997592 433140 -123.7743061 0.32968
4339200 39.1994866 433110 -123.7746505 0.37741
4339200 39.1994889 433140 -123.7743031 0.60330
4339170 39.1992162 433110 -123.7746476 0.37305
4339170 39.1992186 433140 -123.7743002 0.55231
4339140 39.1989483 433140 -123.7742972 0.31488
4338930 39.1970561 433140 -123.7742764 0.39896
4338900 39.1967766 433020 -123.7756630 0.34492
4338900 39.1967858 433140 -123.7742735 0.48399
4338870 39.1965062 433020 -123.7756600 0.32038
4338870 39.1965086 433050 -123.7753127 0.28600
4338870 39.1965155 433140 -123.7742705 0.48894
4338810 39.1959703 433080 -123.7749593 0.35043
4338810 39.1959749 433140 -123.7742646 0.34401
4338780 39.1957023 433110 -123.7746090 0.40417
4338780 39.1957046 433140 -123.7742616 0.34094
4338750 39.1954273 433050 -123.7753008 0.33835
4338750 39.1954320 433110 -123.7746060 0.34605
4338720 39.1951547 433020 -123.7756452 0.34082
4338720 39.1951570 433050 -123.7752978 0.40290
4338690 39.1948867 433050 -123.7752948 0.36863
4338630 39.1943646 433290 -123.7725099 0.45990
4338600 39.1940966 433320 -123.7721596 0.49265
4338600 39.1940989 433350 -123.7718122 0.65463
4338600 39.1941012 433380 -123.7714648 0.56122
4338570 39.1938263 433320 -123.7721566 0.47116
4338570 39.1938286 433350 -123.7718092 0.86931
4338570 39.1938309 433380 -123.7714619 0.97898
4338570 39.1938332 433410 -123.7711145 0.93598
4338540 39.1935536 433290 -123.7725010 0.42552
4338540 39.1935559 433320 -123.7721536 0.48946
4338540 39.1935582 433350 -123.7718063 0.89246
4338540 39.1935605 433380 -123.7714589 0.93562
4338540 39.1935628 433410 -123.7711115 0.81834
4338540 39.1935789 433620 -123.7686799 0.48858
4338540 39.1935812 433650 -123.7683326 0.32951
4338540 39.1935835 433680 -123.7679852 0.37744
4338540 39.1935858 433710 -123.7676378 0.44128
4338540 39.1935881 433740 -123.7672905 0.69590
4338540 39.1935904 433770 -123.7669431 0.75388
4338540 39.1935972 433860 -123.7659010 0.93607
4338510 39.1932833 433290 -123.7724981 0.48068
4338510 39.1932856 433320 -123.7721507 0.49672
4338510 39.1932879 433350 -123.7718033 0.53043
4338510 39.1932902 433380 -123.7714560 0.54383
4338510 39.1932925 433410 -123.7711086 0.63063
4338510 39.1933086 433620 -123.7686770 0.54336
4338510 39.1933109 433650 -123.7683296 0.55328
4338510 39.1933132 433680 -123.7679823 0.62407
4338510 39.1933155 433710 -123.7676349 0.60904
4338510 39.1933178 433740 -123.7672875 0.77062
4338510 39.1933201 433770 -123.7669402 0.59304
4338510 39.1933223 433800 -123.7665928 0.43518
4338510 39.1933246 433830 -123.7662454 0.43707
4338510 39.1933269 433860 -123.7658980 0.43240
4338510 39.1933292 433890 -123.7655507 0.77698
4338480 39.1930130 433290 -123.7724951 0.39837
4338480 39.1930153 433320 -123.7721477 0.50647
4338480 39.1930176 433350 -123.7718004 0.45944
4338480 39.1930222 433410 -123.7711056 0.43873
4338480 39.1930360 433590 -123.7690214 0.60211
4338480 39.1930383 433620 -123.7686741 0.63291
4338480 39.1930406 433650 -123.7683267 0.64527
4338480 39.1930429 433680 -123.7679793 0.62568
4338480 39.1930452 433710 -123.7676320 0.67267
4338480 39.1930475 433740 -123.7672846 0.72825
4338480 39.1930497 433770 -123.7669372 0.51791
4338480 39.1930566 433860 -123.7658951 0.41118
4338480 39.1930589 433890 -123.7655477 0.53953
4338480 39.1930612 433920 -123.7652004 0.86832
4338450 39.1927542 433440 -123.7707553 0.51504
4338450 39.1927634 433560 -123.7693658 0.79967
4338450 39.1927657 433590 -123.7690185 0.67715
4338450 39.1927680 433620 -123.7686711 0.60521
4338450 39.1927703 433650 -123.7683237 0.62699
4338450 39.1927726 433680 -123.7679764 0.63040
4338450 39.1927749 433710 -123.7676290 0.61929
4338450 39.1927772 433740 -123.7672816 0.57155
4338450 39.1927794 433770 -123.7669343 0.46586
4338450 39.1927817 433800 -123.7665869 0.39881
4338450 39.1927840 433830 -123.7662395 0.35174
4338450 39.1927863 433860 -123.7658922 0.37453
4338450 39.1927886 433890 -123.7655448 0.46328
4338450 39.1927909 433920 -123.7651974 0.69738
4338420 39.1924862 433470 -123.7704050 0.37975
4338420 39.1924885 433500 -123.7700576 0.35625
4338420 39.1924908 433530 -123.7697103 0.42438
4338420 39.1924931 433560 -123.7693629 0.66319
4338420 39.1924954 433590 -123.7690155 0.66475
4338420 39.1924977 433620 -123.7686682 0.53982
4338420 39.1925000 433650 -123.7683208 0.60529
4338420 39.1925023 433680 -123.7679734 0.64830
4338420 39.1925046 433710 -123.7676261 0.57104
4338420 39.1925068 433740 -123.7672787 0.48458
4338420 39.1925091 433770 -123.7669313 0.60968
4338420 39.1925114 433800 -123.7665840 0.55817
4338420 39.1925137 433830 -123.7662366 0.42279
4338420 39.1925160 433860 -123.7658892 0.45856
4338420 39.1925183 433890 -123.7655419 0.57245
4338420 39.1925206 433920 -123.7651945 0.55610
4338420 39.1925228 433950 -123.7648471 0.85099
4338390 39.1922159 433470 -123.7704020 0.32160
4338390 39.1922182 433500 -123.7700547 0.32184
4338390 39.1922205 433530 -123.7697073 0.42189
4338390 39.1922228 433560 -123.7693599 0.66609
4338390 39.1922251 433590 -123.7690126 0.72672
4338390 39.1922274 433620 -123.7686652 0.66872
4338390 39.1922297 433650 -123.7683179 0.66319
4338390 39.1922320 433680 -123.7679705 0.70370
4338390 39.1922343 433710 -123.7676231 0.67267
4338390 39.1922365 433740 -123.7672758 0.58572
4338390 39.1922388 433770 -123.7669284 0.75811
4338390 39.1922411 433800 -123.7665810 0.80588
4338390 39.1922434 433830 -123.7662337 0.64527
4338390 39.1922457 433860 -123.7658863 0.63310
4338390 39.1922480 433890 -123.7655389 0.63823
4338390 39.1922502 433920 -123.7651916 0.63716
4338390 39.1922525 433950 -123.7648442 0.82941
4338360 39.1919479 433500 -123.7700517 0.34159
4338360 39.1919502 433530 -123.7697044 0.45798
4338360 39.1919525 433560 -123.7693570 0.69583
4338360 39.1919548 433590 -123.7690096 0.70817
4338360 39.1919571 433620 -123.7686623 0.69241
4338360 39.1919594 433650 -123.7683149 0.69025
4338360 39.1919617 433680 -123.7679675 0.79460
4338360 39.1919639 433710 -123.7676202 0.79123
4338360 39.1919662 433740 -123.7672728 0.67670
4338360 39.1919685 433770 -123.7669255 0.69123
4338360 39.1919708 433800 -123.7665781 0.76752
4338360 39.1919731 433830 -123.7662307 0.70401
4338360 39.1919754 433860 -123.7658834 0.78523
4338360 39.1919777 433890 -123.7655360 0.74718
4338360 39.1919799 433920 -123.7651886 0.64548
4338360 39.1919822 433950 -123.7648413 0.75502
4338330 39.1916799 433530 -123.7697014 0.53687
4338330 39.1916822 433560 -123.7693541 0.58404
4338330 39.1916845 433590 -123.7690067 0.81356
4338330 39.1916868 433620 -123.7686593 0.97412
4338330 39.1916891 433650 -123.7683120 0.89084
4338330 39.1916913 433680 -123.7679646 0.79620
4338330 39.1916936 433710 -123.7676172 0.79232
4338330 39.1916959 433740 -123.7672699 0.74186
4338330 39.1916982 433770 -123.7669225 0.70924
4338330 39.1917005 433800 -123.7665752 0.69877
4338330 39.1917028 433830 -123.7662278 0.72039
4338330 39.1917051 433860 -123.7658804 0.83316
4338330 39.1917073 433890 -123.7655331 0.80485
4338300 39.1914119 433560 -123.7693511 0.51851
4338300 39.1914210 433680 -123.7679617 0.78320
4338300 39.1914233 433710 -123.7676143 0.80254
4338300 39.1914256 433740 -123.7672669 0.73541
4338300 39.1914279 433770 -123.7669196 0.70924
4338300 39.1914302 433800 -123.7665722 0.74710
4338300 39.1914325 433830 -123.7662249 0.78908
4338300 39.1914348 433860 -123.7658775 0.88369
4338270 39.1911324 433440 -123.7707376 0.34755
4338270 39.1911416 433560 -123.7693482 0.50735
4338270 39.1911439 433590 -123.7690008 0.76685
4338270 39.1911462 433620 -123.7686534 0.98641
4338270 39.1911484 433650 -123.7683061 0.90776
4338270 39.1911507 433680 -123.7679587 0.88836
4338270 39.1911530 433710 -123.7676114 0.80485
4338270 39.1911553 433740 -123.7672640 0.75614
4338270 39.1911576 433770 -123.7669166 0.76535
4338270 39.1911599 433800 -123.7665693 0.81521
4338240 39.1908552 433350 -123.7717767 0.37231
4338240 39.1908575 433380 -123.7714294 0.37231
4338240 39.1908690 433530 -123.7696926 0.40389
4338240 39.1908713 433560 -123.7693452 0.52529
4338240 39.1908736 433590 -123.7689979 0.87078
4338240 39.1908758 433620 -123.7686505 0.93955
4338240 39.1908781 433650 -123.7683031 0.93137
4338240 39.1908804 433680 -123.7679558 0.93604
4338240 39.1908827 433710 -123.7676084 0.87039
4338240 39.1908850 433740 -123.7672611 0.78892
4338240 39.1908873 433770 -123.7669137 0.88432
4338240 39.1908896 433800 -123.7665664 0.74880
4338210 39.1905987 433530 -123.7696896 0.34078
4338210 39.1906010 433560 -123.7693423 0.51864
4338210 39.1906032 433590 -123.7689949 0.59888
4338210 39.1906055 433620 -123.7686475 0.66961
4338210 39.1906078 433650 -123.7683002 0.79217
4338210 39.1906101 433680 -123.7679528 0.90121
4338210 39.1906124 433710 -123.7676055 0.88432
4338210 39.1906147 433740 -123.7672581 0.78892
4338210 39.1906170 433770 -123.7669108 0.74881
4338180 39.1903192 433410 -123.7710761 0.31312
4338180 39.1903306 433560 -123.7693393 0.31992
4338180 39.1903329 433590 -123.7689920 0.36037
4338180 39.1903352 433620 -123.7686446 0.46586
4338180 39.1903375 433650 -123.7682973 0.53776
4338180 39.1903398 433680 -123.7679499 0.54117
4338180 39.1903421 433710 -123.7676025 0.54284
4338180 39.1903444 433740 -123.7672552 0.64830
4338180 39.1903467 433770 -123.7669078 0.64685
4338150 39.1900649 433620 -123.7686417 0.37838
4338150 39.1900672 433650 -123.7682943 0.34728
4338150 39.1900695 433680 -123.7679470 0.32315
4338150 39.1900718 433710 -123.7675996 0.34967
4338150 39.1900741 433740 -123.7672522 0.52286
4338150 39.1900764 433770 -123.7669049 0.70509
